artist_name,artist_id,track_name,track_id
Enya,6uothxMWeLWIhsGeF7cyo4,Amarantine,0VmzazQQ0Mo1vJldr5NxTW
Enya,6uothxMWeLWIhsGeF7cyo4,Echoes in Rain,3WdBXPv7WUY9fZ6YyTpX6M
Enya,6uothxMWeLWIhsGeF7cyo4,Aníron,0vDwe7rbzdVeGsfelTTrG5
Enya,6uothxMWeLWIhsGeF7cyo4,Wild Child,4MJ4El9vcKHOQT2RNIhrh2
Enya,6uothxMWeLWIhsGeF7cyo4,Orinoco Flow,14EUcXXpqrC03Dzzdj8bGr
Enya,6uothxMWeLWIhsGeF7cyo4,A Day Without Rain,0y6DSMwFO6cLKN1XB85cGV
Enya,6uothxMWeLWIhsGeF7cyo4,May It Be,0zvv76DEro0MMox8eLbK7D
Enya,6uothxMWeLWIhsGeF7cyo4,Caribbean Blue,31TAub5WKWEsVTJcdksxq7
Enya,6uothxMWeLWIhsGeF7cyo4,Only Time,6FLwmdmW77N1Pxb1aWsZmO
Pluxry SkUrt,7sC4fdtZGv8l2x9IKqdG2x,Enigma,62RfjT9p2pu5QxbuEMSdr2
Enigma,3DmG65yHQsMms7WAvrZOdt,Principles Of Lust: Sadeness / Find Love / Sadeness (Reprise),6YyqULhTNU7AKaKJKChluQ
Enigma,3DmG65yHQsMms7WAvrZOdt,Return To Innocence,2UKkLqST2xWpK8n1b0Xr5Z
Enigma,3DmG65yHQsMms7WAvrZOdt,Sadeness,57h06SZNL6LJ3YKZ1UGCeu
Richard Marx,0grdhNhiRLFBaFVyybqsj6,Angelia,2cG2bZy32qIxWVbFrobSQ1
Richard Marx,0grdhNhiRLFBaFVyybqsj6,Hazard,1ntKYuqLlmV3sTZoNyeHhM
Richard Marx,0grdhNhiRLFBaFVyybqsj6,Endless Summer Nights,2iXH35MhsqO5Ry8a7iptpJ
Richard Marx,0grdhNhiRLFBaFVyybqsj6,Right Here Waiting,4LFwNJWoj74Yd71fIr1W8x
Richard Marx,0grdhNhiRLFBaFVyybqsj6,Now And Forever,2V2pxcEfn5zs79sE7qcewA
Céline Dion,4S9EykWXhStSc15wEx8QFK,Because You Loved Me,4WrUZTGFXeZNxpRDKU18Y1
Céline Dion,4S9EykWXhStSc15wEx8QFK,It's All Coming Back to Me Now,5EQzuYfTZt7B2LqlvTF49l
Céline Dion,4S9EykWXhStSc15wEx8QFK,The Power of Love,5kK1Iru9ogP3Iy1zsANU1n
Céline Dion,4S9EykWXhStSc15wEx8QFK,"My Heart Will Go On - Love Theme from ""Titanic""",33LC84JgLvK2KuW43MfaNq
Elton John,3PhoLpVuITZKcymswpck5b,Your Song,38zsOOcu31XbbYj9BIPUF1
Elton John,3PhoLpVuITZKcymswpck5b,I'm Still Standing,1jDJFeK9x3OZboIAHsY9k2
Elton John,3PhoLpVuITZKcymswpck5b,"Rocket Man (I Think It's Going To Be A Long, Long Time)",3gdewACMIVMEWVbyb8O9sY
Elton John,3PhoLpVuITZKcymswpck5b,Hold Me Closer,3lFwSDBCNo3CcN09UppUnm
Elton John,3PhoLpVuITZKcymswpck5b,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39
Elton John,3PhoLpVuITZKcymswpck5b,Can You Feel The Love Tonight,67HKtdqchK0rmODxsBeWT8
Madonna,6tbjWDEIzxoDsBA1FuhfPW,Into the Groove,2m0M7YqCy4lXfedh18qd8N
Madonna,6tbjWDEIzxoDsBA1FuhfPW,Hung Up,3850dYVgOFIXJh5U4BFEWH
Madonna,6tbjWDEIzxoDsBA1FuhfPW,Like a Prayer,1z3ugFmUKoCzGsI6jdY4Ci
Madonna,6tbjWDEIzxoDsBA1FuhfPW,Material Girl,22sLuJYcvZOSoLLRYev1s5
Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,American Girl,7MRyJPksH3G2cXHN8UKYzP
Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,Mary Jane's Last Dance,3dmqIB2Qxe2XZobw9gXxJ6
Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,Free Fallin',5tVA6TkbaAH9QMITTQRrNv
Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,I Won't Back Down,7gSQv1OHpkIoAdUiRLdmI6
Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,You Don't Know How It Feels,7MooGz4ZPE4bNxjFegR6Jx
Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,Learning To Fly,17S4XrLvF5jlGvGCJHgF51
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,You Are Not Alone,3AoeaZs8dFemFJr3JdzOL0
Oasis,2DaxqgrOhkeH0fpeiQq2f4,Champagne Supernova,6EMynpZ10GVcwVqiLZj6Ye
Oasis,2DaxqgrOhkeH0fpeiQq2f4,Don't Look Back In Anger,7ppPZa3TRUSGKaks9wH7VT
Oasis,2DaxqgrOhkeH0fpeiQq2f4,Wonderwall,1qPbGZqppFwLwcBC1JQ6Vr
Montell Jordan,0iVrCROxeyon7MZUW3MfzT,This Is How We Do It,6uQKuonTU8VKBz5SHZuQXD
East 17,6lOC7lwSO1ql4Gc2Y3QObY,Let It Rain - Thunder Radio Edit,2QqAZNvRB6uqHydtIhaubO
East 17,6lOC7lwSO1ql4Gc2Y3QObY,Thunder,28GN153BkwVaeFZB2PMDli
The Human League,1aX2dmV8XoHYCOQRxjPESG,Don't You Want Me,3L7RtEcu1Hw3OXrpnthngx
Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,Soak Up The Sun,215JYyyUnrJ98NK3KEwu6d
Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,All I Wanna Do,3ZpQiJ78LKINrW9SQTgbXd
Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,If It Makes You Happy,5XrfFo0JFOnWD9ZMNXGkQh
Kid Rock,7dOBabd5O4CvKrg4iriHTM,Picture (feat. Sheryl Crow),69j0KoPJuwpnbGWrfn7Yll
N-Trance,45InkbGypoMk5nVX6dsHkt,Forever,2XGVrlWlFtHwecfBzT9xqw
N-Trance,45InkbGypoMk5nVX6dsHkt,Set You Free - Edit,2yEiowvluFJKCxdULzkXUr
Culture Beat,0BZ3BHzfYwpd3k5TDnvAz8,Mr. Vain,2rTYgHxgcndkUrRoU7x0Sv
Scatman John,4omQQTNN7ILiMsSB2k9eqX,Scatman's World,6dugx9WBSS8TDxbKqp9zmj
Scatman John,4omQQTNN7ILiMsSB2k9eqX,Scatman (ski-ba-bop-ba-dop-bop),623rRTKwGmgjH6sjE9uWLh
Real McCoy,2vRfKzjQYJQd67X8x49MOh,Run Away,0ibYVniVLMJWvc3eNfYk8T
Nightcrawlers,1gALaWbNDnwS2ECV09sn2A,Push The Feeling On - Mk Dub Revisited Edit,1EWsVHU4FNAdtN4R8FETag
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Nightcrawler (feat. Swae Lee & Chief Keef),3xby7fOyqmeON8jsnom0AT
Yonder Mountain String Band,1ReHC2jB2DGoPbMYhzuFuO,Looking Back over My Shoulder,49w0LPIrPWopBAnLO5BIqs
Mike & The Mechanics,2yTUYhIf8fxptTIy3KLuJD,Over My Shoulder,3UlWhHUTCSw2LvnQkmDEs8
Annie Lennox,5MspMQqdVbdwP6ax3GXqum,Walking on Broken Glass,4CcSw8wQAHYf4XNckayPoc
Annie Lennox,5MspMQqdVbdwP6ax3GXqum,"No More ""I Love You's""",2Pn5gvVioma5LHPxgEBBmD
Annie Lennox,5MspMQqdVbdwP6ax3GXqum,Why,2fYYmPNwDaNpw1KRSxpQ5H
Annie Lennox,5MspMQqdVbdwP6ax3GXqum,I Put A Spell On You,3sesq9P6ndjuqaq5om7sxT
Andru Donalds,4wuHLh6AEK7selBuj38cRz,Save Me Now,47z7ekli6hogevcyUnxUKw
Andru Donalds,4wuHLh6AEK7selBuj38cRz,Simple Obsession,3XjfynR2RHbunyFaCn0bWY
Andru Donalds,4wuHLh6AEK7selBuj38cRz,All Out Of Love,455rnAh4vl39UWinIuOcNl
Andru Donalds,4wuHLh6AEK7selBuj38cRz,Mishale,6byGncpFasBdOu9N4SoGdq
Seal,5GtMEZEeFFsuHY8ad4kOxv,Stand by Me,5Ol6HmOotX5KxjhC1gkxd1
Seal,5GtMEZEeFFsuHY8ad4kOxv,Crazy - 2022 Remaster,2KP6bTmxOSEVMXAnbapkpa
Seal,5GtMEZEeFFsuHY8ad4kOxv,Kiss from a Rose,3YKptz29AsOlm7WAVnztBh
Eminem,7dGJo4pcD2V6oG8kP0tJRR,"Lose Yourself - From ""8 Mile"" Soundtrack",5Z01UMMf7V1o0MzF86s6WJ
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Not Afraid,7Ie9W94M7OjPoZVV216Xus
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Love The Way You Lie,15JINEqzVMv3SvJTAXAKED
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Stan,3UmaczJpikHgJFyBTAJVoz
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Till I Collapse,4xkOaSrkexMciUUogZKVTS
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Superman,4woTEX1wYOTGDqNXuavlRC
Eminem,7dGJo4pcD2V6oG8kP0tJRR,The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Mockingbird,561jH07mF1jHuk7KlaeF0s
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Without Me,7lQ8MOhq6IN2w8EYcFNSUk
The Rembrandts,0gDg7FEsF4Y1jWddJJgcn4,"Just the Way It Is, Baby",35keiknicSk7ZiEl1Wa4Hg
The Rembrandts,0gDg7FEsF4Y1jWddJJgcn4,"I'll Be There for You - Theme From ""Friends""",15tHagkk8z306XkyOHqiip
Dionne Farris,7HO1DbzU86pWWp1vBN7l6k,Hopeless - Dionne Farris,0PLGTDPwWa6WJf1CLDeDqh
Dionne Farris,7HO1DbzU86pWWp1vBN7l6k,I Know,698R7h4SU5zyNil1iReHAX
Yusuf / Cat Stevens,08F3Y3SctIlsOEmKd6dnH8,Father And Son,476V2d6iA2tWXgQboKmTtA
Livin' Joy,3PUzVXdNnsJGPDTIU7xvqu,Dreamer,0r1veUx7ezhSwTZESVYEIt
Livin' Joy,3PUzVXdNnsJGPDTIU7xvqu,Don't Stop Movin',2P3cEaLNB0qczz4BDB7Mxc
Vangelis,4P70aqttdpJ9vuYFDmf7f6,Conquest of Paradise,5avVpUakfMHD6qGpaH26CF
Corona,26T6b8maqEVltcmE4kSDUl,Try Me Out,2S8EX7GNSnoMnjSJPEAsYt
Corona,26T6b8maqEVltcmE4kSDUl,The Rhythm of the Night,5IPJsGFKtxKDPCkT8lhEjN
Corona,26T6b8maqEVltcmE4kSDUl,Baby Baby,1O1EISliV8RNxH0l1GNsfp
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,Scream,4LD5dhQ3kqpqe14sGPDtBC
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,Thriller,3S2R0EVwBSAVMd5UMgKTL0
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,Billie Jean,5ChkMS8OtdzJeqyybCc9R5
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,Come Undone,0yfNXxlyXdmP0ue1iJijx1
Naughty By Nature,4Otx4bRLSfpah5kX8hdgDC,Feel Me Flow,4dbZObCjUs95HtmEHfKbnU
Naughty By Nature,4Otx4bRLSfpah5kX8hdgDC,Everything's Gonna Be Alright,16yaPSIIWqCIYpFRcZHaE7
Naughty By Nature,4Otx4bRLSfpah5kX8hdgDC,Hip Hop Hooray,1SyQ6t9RdRBK0QUCS6a797
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,Can't Help Falling in Love,44AyOl4qVkzS48vBsbNXaC
Ace of Base,5ksRONqssB7BR161NTtJAm,"Always Have, Always Will",3RWEV4KUE7h0mEhMspvmUL
Ace of Base,5ksRONqssB7BR161NTtJAm,Living in Danger,5ICwDM1fzgqv7HNFUIjPyx
Ace of Base,5ksRONqssB7BR161NTtJAm,Life Is a Flower,7hQgwzBCXsdIRsaFonrS3P
Ace of Base,5ksRONqssB7BR161NTtJAm,Happy Nation,7fb22pjF62S9r1s1pian5K
Ace of Base,5ksRONqssB7BR161NTtJAm,Cruel Summer,4AxVXHgv0clBuS4dl4S7Gw
Ace of Base,5ksRONqssB7BR161NTtJAm,Don't Turn Around,4SYMibQ93bfzOk6uzkF0dO
Ace of Base,5ksRONqssB7BR161NTtJAm,Wheel of Fortune,08bZOAr9YLpCLL0Jmtsgbi
Ace of Base,5ksRONqssB7BR161NTtJAm,Beautiful Life,74jTexO94dFGyXGyeu8krd
Ace of Base,5ksRONqssB7BR161NTtJAm,All That She Wants,6kWJvPfC4DgUpRsXKNa9z9
Ace of Base,5ksRONqssB7BR161NTtJAm,The Sign,0hrBpAOgrt8RXigk83LLNE
Queen,1dfeR4HaWDbWqFHLkxsg1d,Another One Bites The Dust - Remastered 2011,6hfNDGNTJBR029RmV63IoO
Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,All Out of Love,7dQC53NiYOY9gKg3Qsu2Bs
ABBA,0LcJLqbBmaGUft1e9Mm8HV,The Winner Takes It All,3oEkrIfXfSh9zGnE7eBzSV
Blondie,4tpUmLEVLCGFr93o8hFFIB,Call Me,7HKxTNVlkHsfMLhigmhC0I
Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,9 to 5,4w3tQBXhn5345eUXDGBWZG
Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,Celebration,3K7Q9PHUWPTaknlbFPThn2
Lipps Inc.,0lwRI7lvmlRY5DiA5Xa6wQ,Funkytown - Single Version,6al1jqUvx8DNy1LLlxiXCo
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,Keep on Loving You,4rcHWl68ai6KvpXlc8vbnE
Leo Sayer,04LIHk1SobiQwt2tlupoAV,More Than I Can Say - Remastered,3RJ81z1sPLeWEFuCfGaCLC
Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,Could You Be Loved,5O4erNlJ74PIF6kGol1ZrC
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,Rock with You - Single Version,7oOOI85fVQvVnK5ynNMdW7
Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,Hit Me With Your Best Shot,0vOkmmJEtjuFZDzrQSFzEE
ABBA,0LcJLqbBmaGUft1e9Mm8HV,Super Trouper,0J2p4KYdr6Mg4ET6JPlbe1
Christopher Cross,695W5F2Ih8dYahLdjVOIoH,Sailing,6Hu6dzwlvoyg3zBUC8k4BK
Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,It's Still Rock and Roll to Me,64UioB4Nmwgn2f4cbIpAkl
The Police,5NGO30tJxFlKixkPSgXcFE,Don't Stand So Close To Me,5veJDT0MLsLbhYsx42GXUD
Diana Ross,3MdG05syQeRYPPcClLaUGl,Upside Down,3pbtBomO4Zt5gGiqsYeiBH
Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,Woman in Love,1pTGc8pwyo6xtgXBKCBcFn
Orchestral Manoeuvres In The Dark,7wJ9NwdRWtN92NunmXuwBk,Enola Gay - Remastered 2003,3NYCaxkggl0Hh8vQptSUvV
Billy Idol,7lzordPuZEXxwt9aoVZYmG,Dancing With Myself,1BY1Vd2Bt6JPOhMvsIwtVv
Christopher Cross,695W5F2Ih8dYahLdjVOIoH,Ride Like the Wind,7gUMShP1l20tC0xf17Zplk
Bob Seger,485uL27bPomh29R4JmQehQ,Against The Wind,1SWmFiFSIBoDbQJjNKC7SR
Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,Fame,5CI1FP2Volc9wjz2MBZsGx
Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,Refugee,4mcZYzoGwPRDdhWVlygiHf
David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,Ashes to Ashes - 2017 Remaster,37CRPk0L5ZpfPeePEPwE0t
Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,Heartbreaker,22ML0MuFKfw16WejbxsLOy
Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,You May Be Right,7gMOe0gXYcELUoVugfMmHP
Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,Babooshka,53Mz9H5UvWMQUXHZnaZYKQ
Pete Townshend,24Wa5wIZIo1sPkzVGP0B5p,Let My Love Open The Door,0otlwsD3mSogk7VJCTp6Kg
Eagles,0ECwFtbIWEVNwjlrfc6xoL,I Can't Tell You Why - 2013 Remaster,02BsTeJE4q5gWOTt58ur5U
George Benson,4N8BwYTEC6XqykGvXXlmfv,Give Me the Night,62GYoGszQfROZswLee6W3O
Ambrosia,0J2Ej2rMQyqaUX3G6MUISw,Biggest Part of Me,6JHXiRD1QjMK1N6AQEnL04
Eddie Rabbitt,0jgAONnsHxrwAlhkMUVS78,I Love a Rainy Night,0zvNHIL7ci0ZzIoWU6RO2u
Kenny Rogers,4tw2Lmn9tTPUv7Gy7mVPI4,Coward Of The County,0JkIre0YxNmKGMU5V7ZiDx
Visage,0EPf9vAXPdFV5Ezp1sMX8B,Fade To Grey,3yobQNuKVJ62WDU7h725Fu
Dan Fogelberg,0cA5Tg15TwARIRZeiNT1RO,Longer,56ilrbKJF2bph5W6eZaM5E
Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,Don't Do Me Like That,5AzpZ5ADn1AFPxcEBd2Ugf
Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,Master Blaster (Jammin'),5EAgXGJ8Kw5QAfhQkZXYqT
Randy Crawford,1twC2fwPG5FkvYcMpVBQRz,One Day I'll Fly Away,0J8A1ZVyJcRZxFNvtp6jRh
Kenny Rogers,4tw2Lmn9tTPUv7Gy7mVPI4,Lady,5Pj5zrq2nbKcAekH1AxbrO
Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,Lost In Love,6MfVSA5iKBPHzo6RGARjL0
Donna Summer,2eogQKWWoohI3BSnoG7E2U,On The Radio,41v23mPw4Se92JKUGvnkmW
The Jam,2P560DaOMNDUACoH8ZhOCR,Going Underground,6ALPLbDJ9eWVij9ep3Cgf4
Benny Mardones,6ZalUpnU8HaHSjROM92Txw,Into The Night,0rhyBUAgNXwdyvGVXSrLzc
Neil Diamond,7mEIug7XUlQHikrFxjTWes,September Morn,2CXkN6UAb3jAFwz4VbsDq0
Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,Oh Yeah!,1ApsBaz9fpPptVZxgqtOy3
The Whispers,2XzHxDFTNywDd5ReMhgxkg,And the Beat Goes On,5rc28C9Ym7zIAypx3QGcnv
John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,Ain't Even Done With The Night,4z8D58IC56O0JH2B818SkX
The Nolans,2H32fphWQj9hhVuCOKkchM,I'm in the Mood for Dancing,4aGVpNl4csfQ2W1i4Ao40q
Ottawan,4FPjAd9hBB9iaiq8qCkNf7,D.I.S.C.O. - Single Version,7KkdYJqxvq4ZFq9gvFy06v
Olivia Newton-John,4BoRxUdrcgbbq1rxJvvhg9,Xanadu,4zdspHPxpExPiU8RolxBUH
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,She's Out of My Life - Single Version,6NGsHLZYGVAkXTFr75WWnn
The Brothers Johnson,6h3rSZ8VLK7a5vXjEmhfuD,Stomp!,6VZdUa8JjaGF2LGsiRG9lC
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,Emotional Rescue - Remastered 2009,5IATbFZds3cbOx8YxuMuko
The Jam,2P560DaOMNDUACoH8ZhOCR,Start!,4svNZgdVZNtpWKbb7nsaLs
Kenny Rogers,4tw2Lmn9tTPUv7Gy7mVPI4,Don't Fall In Love With A Dreamer,6xSrfSM8IvRPzwbC4VjBcg
Status Quo,4gIdjgLlvgEOz7MexDZzpM,What You're Proposing,3nhpHXLDOjNDPeE8sxYq2g
Bob Seger,485uL27bPomh29R4JmQehQ,Fire Lake,2fZw0ya0oI4pXsjkB0NBHs
Elton John,3PhoLpVuITZKcymswpck5b,Little Jeannie,19Kf8FxBJ5a1Bb8uKCrIIe
The S.O.S Band,6pXCjxMOBcWtvULYkFPVW6,Take Your Time,7AMbZs3gWTlx2azi5sFwow
The Vapors,4K3NWDwBIxgktui14SccR2,Turning Japanese - Non Stop Edit,1MANhf0nwr6gFwsRJMeDbr
The Manhattans,1DpIDwg8FGD50N9Tfunfsf,Shining Star,0np4arBSp4ZBOfXGZhXQ4I
Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,Sara - 2015 Remaster,0YuCATlVwxG5Mq8lN2Omro
Rupert Holmes,0TqIPD4IS1w4e30R38B3vj,Him,5rMthFHPxRDi4Uxg06iK6H
Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,Every Woman in the World,6OxnToSgslbtjJuNSKSdDQ
The Spinners,5fbhwqYYh4YwUoEs582mq5,"Working My Way Back to You / Forgive Me, Girl",1wouF9mtyiwZDYiq5YElaq
The English Beat,1eVEVL20zNLcGrPDOR691N,Mirror In the Bathroom,3LUhdkixxrrqv3nfNfkINe
Dexys Midnight Runners,4QTVePrFu1xuGM9K0kNXkk,Geno - 2000 Remaster,7gb626DDDHoiuVAGZEnlJk
Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,Too Hot,0jNTJSaktLVy8iAi7KY2zB
UB40,69MEO1AADKg1IZrq2XLzo5,Food For Thought,5YkkeIiErNf2ckvMxmT5RT
Kelly Marie,5lD4NOWjS7yf69zIK46Chy,Feels Like I'm in Love,3Swc1delyFn1fwPDkInUhC
Stephanie Mills,0PcIlEZa7rreM7729ot05g,Never Knew Love Like This Before (Extended Mix),1Urr1PLp5Cy0ylztRSJvdB
Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,Over You,3FUgeEAXmITQys2lwVhU2Y
The O'Jays,38h03gA85YYPeDPd9ER9rT,Forever Mine,2X4H5K1aT6d7UyPWVfJWmF
Paul McCartney,4STHEaNw4mPZ2tzheohgXB,Coming Up - Remastered 2011,4Ku6X72Q815qNd7ChuiDdD
Stacy Lattisaw,0rKnxuiIepvjtMmrYYV2VA,Jump to the Beat,2MKsIrTocRAHcYnl6SKD4r
Dr. Hook,2Mhi3jfuRSdbVZPdjqsnnN,Sexy Eyes,4V2cR7mSEDaRa7DXiZMN7o
