artist_name,artist_id,track_name,track_id
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Question...?,0heeNYlwOGuUSe7TgUD27B
Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Just Wanna Rock,4FyesJzVpA39hbYvcseO2d
d4vd,5y8tKLUfMvliMe8IKamR32,Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL
SZA,7tYKF4w9nC0nq9CsPZTHyP,Shirt,34ZAzO78a5DAVNrYIGWcPm
Drake,3TVXtAsR1Inumwj472S9r4,I Guess It’s Fuck Me,31bsuKDOzFGzBAoXxtnAJm
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Mastermind,7FmYn9e7KHMXcxqGSj9LjH
Drake,3TVXtAsR1Inumwj472S9r4,Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe
Joji,3MZsBdqDrRTJihTHQrO6Dq,Glimpse of Us,4ewazQLXFTDC8XvCbhvtXs
21 Savage,1URnnhqYAYcrqrcwql10ft,3AM on Glenwood,1MTXYvJ9TSqg9x6WPCDx2n
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Labyrinth,0A1JLUlkZkp2EFrosoNQi0
JVKE,164Uj4eKjl6zTBKfJLFKKK,golden hour,5odlY52u43F5BjByhxg7wg
Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Something in the Orange,3WMj8moIAXJhHsyLaqIIHI
Harry Styles,6KImCVD70vtIoJWnq6nGn3,As It Was,4Dvkj6JhhA12EX05fT7y2e
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Sweet Nothing,0wavGRldH0AWyu2zvTz8zb
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Die For You,2LBqCSwhJGcFQeTHMVGwy3
Taylor Swift,06HL4z0CvFAxyc27GXpf02,"Would've, Could've, Should've",3pUa0ZxdSeaJXm0EIydD3F
Bad Bunny,4q3ewBCX7sLwd24euuV69X,Tití Me Preguntó,1IHWl5LamUGEuP4ozKQSXZ
Bad Bunny,4q3ewBCX7sLwd24euuV69X,Me Porto Bonito,6Sq7ltF9Qa7SNFBsV5Cogx
The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6
Steve Lacy,57vWImR43h4CaDao012Ofp,Dark Red,3EaJDYHA0KnX88JvDhL9oa
David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK
Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,You Proof,5uU1uuyaUIBOiiUSQG7Wl3
Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Great War,5BYl3SodS3rGmafWXRWmB7
Future,1RyvyyTE3xzB2ZywiAwp0i,WAIT FOR U (feat. Drake & Tems),59nOXPmaKlBfGMDeOVGrIK
