artist_name,artist_id,track_name,track_id
Oxlade,3WTrdbZU99dgTtt3ZkyamT,KU LO SA - A COLORS SHOW,2WigMwGJysIh9fRnSJvpjn
Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,The Words,5HMl6aG4uTWFo8TZvJ7pfn
Jessie Reyez,3KedxarmBCyFBevnqQHy3P,FOREVER (with 6LACK),2lVYLiHGIX6GajMqYXF1Un
Sonder,2ICR2m4hOBPhaYiZB3rnLW,Make Me Stay,3REQkt60mafExNVnJehMdL
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Under The Influence,5IgjP7X4th6nMNDh4akUHb
Summer Walker,57LYzLEk2LcFghVwuWbcuS,Karma,2Fyjjpg03fn7n5cj0Qm380
Alex Vaughn,24S5IyzXICyGscL4vYshdq,So Be It,4QzljsoizfscCExqa1CDWN
Ari Lennox,1vaQ6v3pOFxAIrFoPrAcom,Boy Bye (feat. Lucky Daye),0U8tC6UzgYePgOJT6Chlw9
Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,DO 4 LOVE,3FImu2LpSuH6gDHBuFgIbS
Kenyon Dixon,5AzjednUL6MFJP0dBic3be,Getting Late,4bYTTDFnNbakdU9NX8uMKj
Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,Guess,51t119U9qFdDHorI8GpNPb
DESTIN CONRAD,4jwROPSUkTkohLCRiyjiZZ,DAYDREAM,2dsbZwFPMYhchakMgL72DD
Ambré,6gj3sMEZYP6IESIptoXnrP,I'm Baby (ft. Jvck James),2rZQC2Hwy4sClylYHg2MXI
Ashanti,5rkVyNGXEgeUqKkB5ccK83,Falling For You,1KgqMmNUqRdXqZhR4PXtg8
Ciara,2NdeV5rLm47xAvogXrYhJX,Better Thangs (with Summer Walker),5ToBvPG8kVJ70jXGvealFs
Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Outside,4VY32hdU4byJ6cpEBAXRul
Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,JACKIE BROWN,2IlT65thKQQw248mhk2PjQ
Pink Sweat$,1W7FNibLa0O0b572tB2w7t,Lay Up N’ Chill (feat. A Boogie Wit da Hoodie),6FxdAycUNPT8gHH5JhG2xI
Babyface,3aVoqlJOYx31lH1gibGDt3,Seamless (with Kehlani),2UqMwz0vqVDdkLHZrzSLOp
Ari Lennox,1vaQ6v3pOFxAIrFoPrAcom,Leak It (feat. Chlöe),42j49u8GO8zuWiDCbZq2W4
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,Skin Tight (Alternate) [feat. Steve Lacy],4c16iHPk6g5XQavzEfDpld
John Legend,5y2Xq6xcjJb2jVM54GHK3t,Splash (feat. Jhené Aiko & Ty Dolla $ign),5Ip2VxpYt1dCD7MKmjrw52
Beyoncé,6vWDO969PvNqNYHIOW5v0m,HEATED,1w7cgGZR86yWz1pA2puVJD
Diddy,59wfkuBoNyhDMQGCljbUbA,Gotta Move On (feat. Bryson Tiller),3K9IrLs25jHtvWjAAFAfav
Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,Plot Twist,17hfTG2AmDsmt2KmBVhV6d
Giveon,4fxd5Ee7UefO4CUXgwJ7IP,Make You Mine,7r1MqPAD09w24mCUUbxiCI
Arin Ray,6TvjXbopXg71XRM9OZWqUc,Bad Idea (feat. Blxst),0igni3l2TL5YMWiTa2b1Qb
SiR,3QTDHixorJelOLxoxcjqGx,Life Is Good (feat. Scribz Riley),4bxr2sOVZSLjIN7tQx53ir
Chlöe,1FtBEIWAwvw5ymBen5GICR,Surprise,3xcapG4WdzvsER4g70MjKc
Summer Walker,57LYzLEk2LcFghVwuWbcuS,Unloyal (with Ari Lennox),081Shn2hU3YxvQmGaCPegr
Alex Isley,7E2ioKxoxI2J94tUkIx6As,Such A Thing,7dAtplicSnwRymddH1qmpC
Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,ROLLING STONE,0e0JshRej2NwT7jahEmv52
