artist_name,artist_id,track_name,track_id,lyric,sentiment,sentiment_score
Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,Love Myself,0xCmwofyCiXdhoBsMSNj2w,"Hey!

Yeah
When I get chills at night, I feel it deep inside
Without you, yeah (hey!)
Know how to satisfy, keepin' that tempo right
Without you, yeah (hey!)

Pictures in my mind on replay
I'm gonna touch the pain away (hey!)
I know how to scream my own name
Scream my name

(I love me)
Gonna love myself, no, I don't need anybody else (hey)
Gonna love myself, no, I don't need anybody else (I love me)
Can't help myself, no, I don't need anybody else
Anytime, day or night

(I love me)
Gonna love myself, no, I don't need anybody else (hey)
Gonna love myself, no, I don't need anybody else (I love me)
Can't help myself, no, I don't need anybody else
Anytime that I like
(I love me)

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,98.79
Sia,5WUlDfRSoLAfcVSX1WnrxN,Big Girls Cry,7zE6pyXLjUCOy8PG0UL5SZ,"Tough girl, in the fast lane
No time for love, no time for hate
No drama, no time for games
Tough girl whose soul aches

I come home, on my own
Check my phone, nothing though
Act busy, order in
Pay TV, it's agony (oh, oh, oh)

I may cry, ruining my makeup
Wash away all the things you've taken
And I don't care if I don't look pretty
Big girls cry when their hearts are breaking
Big girls cry when their hearts are breaking
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,93.67999999999999
Emma Stone,68Uwx1d3EbjDJhYsLjqvIq,Someone In The Crowd,39ncDMVidHOeQgeC5anYZM,"You got the invitation
You got the right address
You need some medication?
The answer's always yes

A little chance encounter
Could be the one you've waited for
Just squeeze a bit more

Tonight we're on a mission
Tonight's the casting call
If this is the real audition
Oh, God, help us all

You make the right impression
Then ev'rybody knows your name
We're in the fast lane
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,84.45
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Problem,7vS3Y0IKjde7Xg85LWIEdP,"Uh huh
It's Iggy Iggs
I got one more problem with you girl
(One less, one less problem)

Hey baby even though I hate ya
I wanna love ya
(I want you)
And even though I can't forgive you
I really want ya
(I want you)

Tell me, tell me baby
Why can't you leave me?
Cause even though I shouldn't want it
I gotta have it
(I want you)

Head in the clouds
Got no weight on my shoulders
I should be wiser
And realize that I've got

One less problem without ya
I got one less problem without ya
I got one less problem without ya
I got one less, one less problem

One less problem without ya
I got one less problem without ya
I got one less problem without ya
I got one less, one less problem

I know you're never gonna wake up
I gotta give up
(But it's you)
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,85.48
Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,Party For One,39YLC6osLe9btq1vpsDglx,"If you didn't know that you were right for me
Then there's nothing I can say
Tried to call you out to spend some time to see
But somebody's in your way
Tried to let it go and say I'm over you

I'm not over you
But I'm trying

Party for one
If you don't care about me
I'll just dance for myself
Back on my beat
I'll be the one
If you don't care about me
Making love to myself
Back on my beat

You don't want my love
If you don't care about me
I'll just dance for myself
Back on my beat
Party for one
If you don't care about me
Making love to myself
Back on my beat

Ahh, ahh, ahh
Ahh, ahh, ahh
Ahh, ahh...

Once upon a time, I thought you wanted me
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,26.1
Sia,5WUlDfRSoLAfcVSX1WnrxN,The Greatest,6bLopGnirdrilrpdVB6Um1,"Uh-oh, runnin' out of breath, but I
Oh, I, I got stamina
Uh-oh, running now, I close my eyes
Well, oh, I got stamina
And uh-oh, I see another mountain to climb
But I, I, I got stamina
Uh-oh, I need another lover, be mine
Cause I, I, I got stamina

Don't give up, I won't give up
Don't give up, no no no
Don't give up, I won't give up
Don't give up, no no no

I'm free to be the greatest, I'm alive
I'm free to be the greatest here tonight, the greatest
The greatest, the greatest alive
The greatest, the greatest alive

Well, uh-oh, runnin' out of breath, but I
Oh, I, I got stamina
Uh-oh, runnin' now, I close my eyes
But, oh, I got stamina
And oh yeah, runnin' through the waves of love
But I, I got stamina
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,99.86
Taylor Swift,06HL4z0CvFAxyc27GXpf02,We Are Never Ever Getting Back Together,7AEAGTc8cReDqcbPoY9gwo,"I remember when we broke up the first time
Saying, ""This is it, I've had enough""
'Cause like we hadn't seen each other in a month
When you said you needed space
What?

Then you come around again and say
""Baby, I miss you, and I swear I'm gonna change, trust me""
Remember how that lasted for a day?
I say, ""I hate you"", we break up, you call me, ""I love you""

Ooh, ooh-ooh-ooh-ooh
We called it off again last night but
Ooh, ooh-ooh-ooh-ooh
This time, I'm telling you, I'm telling you

We are never, ever, ever getting back together
We are never, ever, ever getting back together
You go talk to your friends, talk to my friends, talk to me
But we are never, ever, ever, ever getting back together
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,88.88000000000001
Taylor Swift,06HL4z0CvFAxyc27GXpf02,I Knew You Were Trouble.,72jCZdH0Lhg93z6Z4hBjgj,"Once upon a time, a few mistakes ago
I was in your sights, you got me alone
You found me, you found me, you found me, e-e-e-e
I guess you didn't care and I guess I liked that
And when I fell hard, you took a step back
Without me, without me, without me, e-e-e-e

And he's long gone when he's next to me
And I realize the blame is on me

'Cause I knew you were trouble when you walked in
So shame on me now
Flew me to places I'd never been
'Til you put me down, oh
I knew you were trouble when you walked in
So shame on me now
Flew me to places I'd never been
Now I'm lying on the cold hard ground
Oh, oh, trouble, trouble, trouble
Oh, oh, trouble, trouble, trouble

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,98.95
Taylor Swift,06HL4z0CvFAxyc27GXpf02,Shake It Off,5xTtaWoae3wi06K5WfVUUH,"I stay out too late
Got nothing in my brain
That's what people say, mm-mm
That's what people say, mm-mm

I go on too many dates
But I can't make 'em stay
At least that's what people say, mm-mm
That's what people say, mm-mm

But I keep cruisin'
Can't stop, won't stop movin'
It's like I got this music in my mind
Sayin' it's gonna be alright

'Cause the players gonna play, play, play, play, play
And the haters gonna hate, hate, hate, hate, hate
Baby, I'm just gonna shake, shake, shake, shake, shake
I shake it off, I shake it off (hoo-hoo-hoo)
Heartbreakers gonna break, break, break, break, break
And the fakers gonna fake, fake, fake, fake, fake
Baby, I'm just gonna shake, shake, shake, shake, shake
I shake it off, I shake it off (hoo-hoo-hoo)

I never miss a beat
I'm lightnin' on my feet
And that's what they don't see, mm-mm
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,99.58
Justin Timberlake,31TPClRtHm23RisEBtV3X7,Cry Me a River,4dkuqcxZh4ljTMkY6q6ZEo,"You were my sun
You were my earth
But you didn't know all the ways I loved you, no
So you took a chance
And made other plans
But I bet you didn't think that they would come crashing down, no

You don't have to say what you did
I already know, I found out from him
Now there's just no chance for you and me
There'll never be
And don't it make you sad about it

You told me you loved me
Why did you leave me all alone
Now you tell me you need me
When you call me on the phone
Girl I refuse
You must have me confused
With some other guy
The bridges were burned
Now it's your turn
To cry

Cry me a river
Cry me a river
Cry me a river
Cry me a river

Know that they say
That some things are better left unsaid
It wasn't like you only talked to him and you know it
(Don't act like you don't know it)

All of these things people told me
Keep messing with my head
(Messing with my head)
Should've picked honesty
Then you may not have blown it

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,97.24000000000001
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,I'm with You,1jlG3KJ3gdYmhfuySFfpO1,"I'm standing on the bridge
I'm waiting in the dark
I thought that you'd be here by now
There's nothing but the rain
No footsteps on the ground
I'm listening but there's no sound

Isn't anyone trying to find me?
Won't somebody come take me home?

It's a damn cold night
Tryin' to figure out this life
Won't you take me by the hand
Take me somewhere new?
I don't know who you are, but I
I'm with you
I'm with you, mm

I'm looking for a place
I'm searching for a face
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,65.86
Beyoncé,6vWDO969PvNqNYHIOW5v0m,Partition,2vPTtiR7x7T6Lr17CE2FAE,"Let me hear you say, ""Hey, Ms. Carter!"" (Hey, Ms. Carter!)
Say, ""Hey, Ms. Carter!"" (Hey, Ms. Carter!)
Give me some!

See me up in the club with fifty-'leven girls
Posted in the back, diamond fangs in my grill
Brooklyn brim, with my eyes sittin' low
Every boy in here with me got that smoke
And every girl in here gotta look me up and down
All on Instagram, cake by the pound
Circulate the image every time I come around
G's up, tell me how I'm looking babe

Boy, this all for you, just walk my way
Just tell me how it's looking babe
Just tell me how it's looking babe (How it's looking, babe?)
I do this all for you, baby just take aim
Tell me how I looking babe (How it's looking, babe?)
Tell me how I looking babe, looking babe

Drop the bass, man the bass, get lower
Radio say, speed it up, I just go slower
High like treble, puffin on the mids
The man ain't ever seen a booty like this
And why do you think you keep up my name rollin' off the tongue?
'Cause when he wanna smash, I'll just write another one
I sneezed on the beat and the beat got sicker

Yoncé all on his mouth like liquor
Yoncé all on his mouth like liquor
Yoncé all on his mouth like liquor
Yoncé all on his mouth like liquor
Like, like liquor, like, like, like liquor
Yoncé all on his mouth like liquor
Yoncé all on his mouth like liquor
Yoncé all on his mouth like liquor
Like, like liquor, like, like, like liquor

Beyoncé, Beyoncé?
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,99.1
Halsey,26VFTg2z8YR0cCuwLzESi2,Hold Me Down,0xkRMasLtvGqw7AUli6b0e,"My demons are begging me to open up my mouth
I need them mechanically make the words come out
They fight me, vigorous and angry, watch them pounce
Ignite me, licking up the flames they bring about

I sold my soul to a three-piece
And he told me I was holy
He's got me down on both knees
But it's the devil that's tryna

Hold me down, hold me down
Sneaking out the back door,
Make no sound
Knock me out, knock me out
Saying that I want more, this is what I live for

Hold me down, hold me down
Throw me in the deep end, watch me drown
Knock me out, knock me out
Saying that I want more, this is what I live for
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,95.17
Taylor Swift,06HL4z0CvFAxyc27GXpf02,You're Not Sorry,7zen3j1316Tsk5iEZuDOft,"All this time I was wasting hoping you would come around
I've been giving out chances every time and all you do is let me down
And it's taken me this long, baby, but I've figured you out
And you're thinking we'll be fine again, but not this time around

You don't have to call anymore, I won't pick up the phone
This is the last straw, don't wanna hurt anymore
And you can tell me that you're sorry
But I don't believe you, baby, like I did before
You're not sorry, no-no-no-no

You're looking so innocent, I might believe you if I didn't know
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,93.63
Katy Perry,6jJ0s89eD6GaHleKKya26X,The One That Got Away,4uQY80TKE1u4ZQZQKHzVEi,"Summer after high school when we first met
We'd make out in your Mustang to Radiohead
And on my 18th birthday we got matching tattoos
Used to steal your parents' liquor and climb to the roof
Talk about our future like we had a clue
Never planned that one day I'd be losing you

In another life
I would be your girl
We'd keep all our promises
Be us against the world
In another life
I would make you stay
So I don't have to say you were
The one that got away
The one that got away

I was June and you were my Johnny Cash
Never one without the other, we made a pact
Sometimes when I miss you I put those records on (whoa)
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,31.819999999999997
Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,Do I Wanna Know?,3jfr0TF6DQcOLat8gGn7E2,"Have you got colour in your cheeks?
Do you ever get that fear that you can't shift the type
That sticks around like summat in your teeth?
Are there some aces up your sleeve?
Have you no idea that you're in deep?

I've dreamt about you nearly every night this week
How many secrets can you keep?
'Cause there's this tune I found that makes me think of you somehow
And I play it on repeat until I fall asleep
Spillin' drinks on my settee

(Do I wanna know?)
If this feelin' flows both ways?
(Sad to see you go)
Was sorta hopin' that you'd stay
(Baby, we both know)
That the nights were mainly made for sayin' things
That you can't say tomorrow day

Crawlin' back to you
Ever thought of callin' when you've had a few?
'Cause I always do
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,67.67
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Feeling Myself,5fyIGoaaKelzdyW8ELhYJZ,"Yo, B
They ready?
Let's go!

Feelin' myself, I'm feelin' myself, I'm feelin' my
Feelin' myself, I'm feelin' myself, I'm feelin' my, feelin' my
Feelin' myself, I'm feelin' myself, I'm feelin' my
Feelin' myself, I'm feelin' myself, I'm feelin' my

I'm with some hood girls lookin' back at it
And a good girl in my tax bracket (Uh)
Got a black card that'll let Saks have it
These Chanel bags is a bad habit
I-I do balls, Dal Mavericks
My Maybach, black matted (Uh)
Bitch, never left but I'm back at it
And I'm feelin' myself, jack rabbit
Feelin' myself, back off
'Cause I'm feelin' myself, jack off (Uh)
He be thinking about me when he whacks off
Wax on? (Wax off)
National anthem, hats off
Then I curve that nigga, like a bad toss (Uh)
Lemme get a number two, with some Mac sauce
""On The Run Tour"" With my mask off

I'm feelin' myself, I'm feelin' myself, I'm feelin' my
Feelin' myself, I'm feelin' myself, I'm feelin' my, feelin' my
Feelin' myself, I'm feelin' myself, I'm feelin' my
Feelin' myself, I'm feelin' myself, I'm feelin' my

Changed the game with that digital drop
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,74.32
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Love Yourself,50kpGaPAhYJ3sGmk6vplg0,"For all the times that you rained on my parade
And all the clubs you get in using my name
You think you broke my heart, oh, girl, for goodness' sake
You think I'm crying on my own, well, I ain't

And I didn't wanna write a song
'Cause I didn't want anyone thinkin' I still care, I don't, but
You still hit my phone up
And baby, I'll be movin' on
And I think you should be somethin' I don't wanna hold back
Maybe you should know that

My mama don't like you and she likes everyone
And I never like to admit that I was wrong
And I've been so caught up in my job
Didn't see what's going on, but now I know
I'm better sleeping on my own

'Cause if you like the way you look that much
Oh, baby, you should go and love yourself
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,88.64999999999999
Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,You're Such A,78GykAuZzZEZz3qdHdOdZZ,"Yeah
Oh-oh

You keep calling, you keep calling
Saying that you want it back
All my loving, all my loving
But you can't, you can't
You keep trying, you keep trying
With that sweet talk on your tongue
But I'm not buying, I'm not buying
I can't, I can't

'Cause you had your chance and you blew it
Yeah, you ripped it up and you chewed it
And the more you talk, you prove it
Yeah, you prove it

That, damn, you're such a
Did you think that I would let you
Crawl right back into my bedroom
After everything we've been through
I know the truth
That, damn, you're such a
Difficult little devil
Trying to put it back together
'Cause you see I'm doing better
Without you now

Damn, you're such a
Dadadadadadadada dadadadadada
Damn, you're such a
Dadadadadadadada
I know the truth
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,83.28
Sia,5WUlDfRSoLAfcVSX1WnrxN,Cheap Thrills,27SdWb2rFzO6GWiYDBTD9j,"Come on, come on, turn the radio on
It's Friday night, and it won't be long
Gotta do my hair, put my make-up on
It's Friday night, and it won't be long

'Til I hit the dance floor, hit the dance floor
I got all I need
No, I ain't got cash, I ain't got cash
But I got you, baby

Baby, I don't need dollar bills to have fun tonight
(I love cheap thrills)
Baby, I don't need dollar bills to have fun tonight
(I love cheap thrills)
But I don't need no money
As long as I can feel the beat
I don't need no money
As long as I keep dancing

Come on, come on, turn the radio on
It's Saturday, and it won't be long
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,98.69
Daya,6Dd3NScHWwnW6obMFbl1BH,Hide Away,2hsza71y54ABzmabyNDtM4,"Boys seem to like the girls
Who laugh at anything
The ones who get undressed
Before the second date
Girls seem to like the boys
Who don't appreciate
All the money and the time that it takes
To be fly as a mother
Got my both eyes out for Mr. Right
Guessing I just don't know where to find 'em
But I hope they all come out tonight
Hey!

Where do the good boys go to hide away, hide away?
I'm a good, good girl who needs a little company
Looking high and low, someone let me know
Where do the good boys go to hide away, hide away?

Boys seem to like the girls
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,96.11
The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,"Crashin', hit a wall
Right now, I need a miracle
Hurry up now, I need a miracle

Stranded, reaching out
I call your name but you're not around
I say your name but you're not around

I need you, I need you, I need you right now
Yeah, I need you right now
So don't let me, don't let me, don't let me down
I think I'm losing my mind now

It's in my head, darlin' I hope
That you'll be here, when I need you the most
So, don't let me, don't let me, don't let me down
D-don't let me down

Don't let me down
Don't let me down, down, down
Don't let me down, don't let me down, down, down
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,81.51
Halsey,26VFTg2z8YR0cCuwLzESi2,Haunting,6onmpB4WJxFj2oPR9vHVK9,"Keep on haunting
Keep on haunting me
Keep on haunting
Keep on haunting me

I was as pure as a river
But now I think I'm possessed
You put a fever inside me
And I've been cold since you left

I've got a boyfriend now, and he's made of gold
And you've got your own mistakes in a bed at home
I'm hoping you could save me now, but you break and fold
You've got a fire inside, but your heart's so cold

'Cause I've done some things that I can't speak
(Ah, ah, ah, ah)
And I tried to wash away, but you just won't leave
(Ah, ah, ah, ah)
So won't you take a breath and dive in deep
(Ah, ah, ah, ah)
'Cause I came here, so you'd come for me
(Ah, ah, ah, ah)

I'm begging you to keep on
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,8.44
Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,Issues,0xG0SHshCStMEyNbNC5d4k,"I'm jealous, I'm overzealous
When I'm down I get real down
When I'm high I don't come down
But I get angry, baby, believe me
I could love you just like that
And I can leave you just as fast

But you don't judge me
'Cause if you did, baby, I would judge you too
No, you don't judge me
'Cause if you did, baby, I would judge you too

'Cause I got issues, but you got 'em too
So give 'em all to me and I'll give mine to you
Bask in the glory of all our problems
'Cause we got the kind of love it takes to solve 'em
Yeah, I got issues
And one of them is how bad I need you
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,87.82
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Never Be the Same,4eWQlBRaTjPPUlzacqEeoQ,"Something must've gone wrong in my brain
Got your chemicals all in my veins
Feeling all the highs, feeling all the pain

Let go on the wheel, it's the bullet lane
Now I'm seeing red, not thinking straight
Blurring all the lines, you intoxicate me

Just like nicotine, heroin, morphine
Suddenly, I'm a fiend and you're all I need
All I need
Yeah, you're all I need

It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
Just one hit of you, I knew I'll never be the same

It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
Just one hit of you, I knew I'll never, ever, ever be the same
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,97.25
Zedd,2qxJFvFYMEDqd7ui6kSAcq,The Middle,2ARqIya5NAuvFVHSN3bL0m,"Take a seat, right over there, sat on the stairs
Stay or leave, the cabinets are bare, and I'm unaware
Of just how we got into this mess, got so aggressive
I know we meant all good intentions

So pull me closer
Why don't you pull me close?
Why don't you come on over?
I can't just let you go

Oh, baby, why don't you just meet me in the middle?
I'm losing my mind just a little
So why don't you just meet me in the middle?
In the middle

Baby, why don't you just meet me in the middle?
I'm losing my mind just a little
So why don't you just meet me in the middle?
In the middle
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,84.13000000000001
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,I Have Questions,3NgCzSW98SsqBdpYcnm4kv,"Why did you leave me here to burn?
I'm way too young to be this hurt
I feel doomed in hotel rooms
Staring straight up at the wall
Counting wounds, and I am trying to numb them all

Do you care, do you care?
Why don't you care?
I gave you all of me
My blood, my sweat, my heart, and my tears
Why don't you care, why don't you care?
I was there, I was there when no one was
Now you're gone, and I'm here

(I have questions for you)
Number one, tell me who you think you are
You got some nerve tryna tear my faith apart
(I have questions for you)
Number two, why would you try and play me for a fool?
I shoulda never ever, ever trusted you
(I have questions)
Number three, why weren't you who you swore that you would be?
I have questions, I got questions haunting me
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,89.33
Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,Rock Bottom,2qxaR31Te4xDR2yO6LqM8z,"What are we fighting for?
Seems like we do it just for fun
In this, this stupid war
We play hard with our plastic guns
Breathe deep, bottle it up
So deep until it's all we got
Don't speak, just use your touch
Don't speak before we say too much

You hate me now, and I feel the same way
You love me now and I feel the same way
Scream and we shout
And make up the same day, the same day

Oh, we're on the right side of rock bottom
And I hope that we keep falling
We're on the good side of bad karma
'Cause we keep on coming back for more
We're on the right side of rock bottom
And to you, I just keep crawling
You're the best kind of bad something
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,52.669999999999995
