artist_name,artist_id,track_name,track_id,lyric,sentiment,sentiment_score
Maroon 5,04gDigrS5kc9YWfZHwBETP,This Love,6ECp64rv50XVz93WvxXMGF,"I was so high, I did not recognize
The fire burning in her eyes
The chaos that controlled my mind
Whispered goodbye as she got on a plane
Never to return again but always in my heart, oh

This love has taken its toll on me
She said goodbye too many times before
And her heart is breakin' in front of me
And I have no choice
'Cause I won't say goodbye anymore

Whoa
Whoa
Whoa

I tried my best to feed her appetite
Keep her coming every night
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,97.37
Justin Timberlake,31TPClRtHm23RisEBtV3X7,Cry Me a River,7Lf7oSEVdzZqTA0kEDSlS5,"You were my sun
You were my earth
But you didn't know all the ways I loved you, no
So you took a chance
And made other plans
But I bet you didn't think that they would come crashing down, no

You don't have to say what you did
I already know, I found out from him
Now there's just no chance for you and me
There'll never be
And don't it make you sad about it

You told me you loved me
Why did you leave me all alone
Now you tell me you need me
When you call me on the phone
Girl I refuse
You must have me confused
With some other guy
The bridges were burned
Now it's your turn
To cry

Cry me a river
Cry me a river
Cry me a river
Cry me a river

Know that they say
That some things are better left unsaid
It wasn't like you only talked to him and you know it
(Don't act like you don't know it)

All of these things people told me
Keep messing with my head
(Messing with my head)
Should've picked honesty
Then you may not have blown it

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,97.24000000000001
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Umbrella,49FYlytm3dAAraYgpoJZux,"Uh-huh, uh-huh (yeah, Rihanna)
Uh-huh, uh-huh (good girl, gone bad)
Uh-huh, uh-huh (take three, action)
Uh-huh, uh-huh (Hov)

No clouds in my stones
Let it rain, I hydroplane in the bank
Coming down with the Dow Jones
When the clouds come, we gone, we Roc-A-Fella
We fly higher than weather, in G5's or better
You know me (you know me)
In anticipation for precipitation, stack chips for the rainy day
Jay, Rain Man is back
With Little Miss Sunshine, Rihanna, where you at?

You have my heart
And we'll never be worlds apart
Maybe in magazines
But you'll still be my star
Baby, 'cause in the dark
You can't see shiny cars
And that's when you need me there
With you, I'll always share
Because

When the sun shine, we shine together
Told you I'll be here forever
Said I'll always be your friend
Took an oath, I'ma stick it out to the end
Now that it's raining more than ever
Know that we'll still have each other
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,90.44
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,Yellow,3AJwUDP919kvQ9QcozQPxg,"Look at the stars
Look how they shine for you

And everything you do

Yeah, they were all yellow

I came along
I wrote a song for you
And all the things you do

And it was called Yellow

So then I took my turn
Oh, what a thing to have done
And it was all yellow
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,29.599999999999998
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Without Me,7lQ8MOhq6IN2w8EYcFNSUk,,Neutral,0.0
The Killers,0C0XlULifJtAgn6ZNCW2eu,Mr. Brightside,003vvx7Niy0yvhvHt4a68B,"I'm coming out of my cage and I've been doing just fine
Gotta, gotta be down because I want it all
It started out with a kiss, how did it end up like this?
It was only a kiss, it was only a kiss

Now I'm falling asleep and she's calling a cab
While he's having a smoke and she's taking a drag
Now they're going to bed and my stomach is sick
And it's all in my head, but she's touching his

Chest now, he takes off her dress now
Let me go

I just can't look, it's killing me
And taking control
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,83.49
Linkin Park,6XyY86QOPPrYVGvF9ch6wz,In the End,60a0Rd6pjrkxjPbaKzXjfq,"It starts with one
One thing I don't know why
It doesn't even matter how hard you try
Keep that in mind, I designed this rhyme
To explain in due time

All I know
Time is a valuable thing
Watch it fly by as the pendulum swings
Watch it count down to the end of the day
The clock ticks life away

It's so unreal
Didn't look out below
Watch the time go right out the window
Tryin' to hold on, did-didn't even know
I wasted it all just to watch you go

I kept everything inside and even though I tried
It all fell apart
What it meant to me will eventually
Be a memory of a time when-
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,14.66
Gorillaz,3AA28KZvwAUcZuOKwyblJQ,Feel Good Inc.,0d28khcov6AiegSCpG5TuT,"Feel good
Sha, sha-ba-da, sha-ba-da-ca, feel good
Sha, sha-ba-da, sha-ba-da-ca, feel good
Sha, sha-ba-da, sha-ba-da-ca, feel good
Sha, sha-ba-da, sha-ba-da-ca, feel good

Sha, sha-ba-da, sha-ba-da-ca, feel good
Sha, sha-ba-da, sha-ba-da-ca, feel good
Sha, sha-ba-da, sha-ba-da-ca, feel good
Sha, sha-ba-da, sha-ba-da-ca, feel good

City's breaking down on a camel's back
They just have to go, 'cause they don't know wack
So while you fill the streets, it's appealing to see
You won't get out the county, 'cause you're bad and free

You got a new horizon, it's ephemeral style
A melancholy town where we never smile
And all I wanna hear is the message beep
My dreams, they got a kissing
'Cause I don't get sleep, no

Windmill, windmill for the land
Turn forever hand in hand
Take it all in on your stride
It is ticking, falling down
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,98.61
The White Stripes,4F84IBURUo98rz4r61KF70,Seven Nation Army,3dPQuX8Gs42Y7b454ybpMR,"I'm gonna fight 'em all
A seven nation army couldn't hold me back
They're gonna rip it off
Taking their time right behind my back

And I'm talking to myself at night
Because I can't forget
Back and forth through my mind
Behind a cigarette

And a message coming from my eyes says leave it alone

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,48.26
Eminem,7dGJo4pcD2V6oG8kP0tJRR,The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR,,Neutral,0.0
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,The Scientist,75JFxkI2RXiU7L9VXzMkle,"Come up to meet you, tell you I'm sorry
You don't know how lovely you are
I had to find you, tell you I need you
Tell you I set you apart

Tell me your secrets and ask me your questions
Oh, let's go back to the start
Running in circles, coming up tails
Heads on a science apart

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,52.23
Foster The People,7gP3bB2nilZXLfPHJhMdvc,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,"Robert's got a quick hand
He'll look around the room, he won't tell you his plan
He's got a rolled cigarette
Hanging out his mouth, he's a cowboy kid

Yeah, he found a six-shooter gun
In his dad's closet with a box of fun things
And I don't even know what
But he's coming for you, yeah, he's coming for you, wait

All the other kids with the pumped up kicks
You'd better run, better run, outrun my gun
All the other kids with the pumped up kicks
You'd better run, better run faster than my bullet

All the other kids with the pumped up kicks
You'd better run, better run, outrun my gun
All the other kids with the pumped up kicks
You'd better run, better run faster than my bullet

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,98.56
Linkin Park,6XyY86QOPPrYVGvF9ch6wz,Numb,2nLtzopw4rPReszdYBJU6h,"I'm tired of being what you want me to be
Feeling so faithless, lost under the surface
Don't know what you're expecting of me
Put under the pressure of walking in your shoes

(Caught in the undertow, just caught in the undertow)
Every step that I take is another mistake to you
(Caught in the undertow, just caught in the undertow)

I've become so numb
I can't feel you there
Become so tired
So much more aware
I'm becoming this
All I want to do
Is be more like me
And be less like you

Can't you see that you're smothering me
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,93.07
The Game,0NbfKEOTQCcwd6o7wSDOHI,Hate It Or Love It,2wGSgTmgSF3xjRrHkTc25R,"Yeah, let's take 'em back

Coming up I was confused, my mommy kissing a girl
Confusion occurs coming up in the cold world
Daddy ain't around, probably out committing felonies
My favorite rapper used to sing, ""Check check out my melody""
I wanna live good so, shit, I sell dope for a four finger ring
One of them gold ropes
Nana told me if I passed I'd get a sheepskin coat
If I can move a few packs I'd get the hat, now that'd be dope
Tossed and turned in my sleep that night
Woke up the next morning, niggas had stole my bike
Different day, same shit, ain't nothing good in the hood
I'd run away from this bitch and never come back if I could

Hate it or love it, the underdog's on top
And I'm gon' shine, homie, until my heart stop
Go 'head envy me, I'm rap's M.V.P
And I ain't going nowhere, so you can get to know me
Hate it or love it, the underdog's on top
And I'm gon' shine, homie, until my heart stop
Go 'head envy me, I'm rap's M.V.P
And I ain't going nowhere, so you can get to know me

(G-G-G-G-G-Unit!) On the grill of my lowrider
Guns on both sides, right above the gold wires
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,46.81
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,Bad Romance,0SiywuOBRcynK0uKGWdCnn,"Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh
Caught in a bad romance
Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh
Caught in a bad romance

Rah, rah-ah-ah-ah
Roma, roma-ma
Gaga, ooh-la-la
Want your bad romance

Rah, rah-ah-ah-ah
Roma, roma-ma
Gaga, ooh-la-la
Want your bad romance

I want your ugly, I want your disease
I want your everything as long as it's free
I want your love
Love, love, love, I want your love (hey)

I want your drama, the touch of your hand (hey)
I want your leather-studded kiss in the sand
I want your love
Love, love, love, I want your love (love, love, love)
(I want your love)

You know that I want you
And you know that I need you
I want it bad, your bad romance

I want your love, and I want your revenge
You and me could write a bad romance (oh-oh-oh-oh-oh)
I want your love and all your lover's revenge
You and me could write a bad romance

Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh
Caught in a bad romance
Oh-oh-oh-oh-oh, oh-oh-oh-oh, oh-oh-oh
Caught in a bad romance
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,99.74
Outkast,1G9G7WwrXka3Z1r7aIDjI7,Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,"Yeah, this one right here goes out to all the baby's mamas, mamas
Mamas, mamas, baby mamas, mamas
Yeah, go like this

I'm sorry Ms. Jackson (oh), I am for real
Never meant to make your daughter cry
I apologize a trillion times
I'm sorry Ms. Jackson (oh), I am for real
Never meant to make your daughter cry
I apologize a trillion times

My baby's drama mama, don't like me
She be doing things like having them boys come from her neighborhood
To the studio trying to fight me
She need to get a, piece of the american pie and take her bite out
That's my house, I'll disconnect the cable and turn the lights out
And let her know her grandchild is a baby, and not a paycheck

Private school, daycare, shit medical bills I pay that
I love your mom and everything, but see I ain't the one who laid down
She wanna rib you up to start a custody war, my lawyers stay down
Shit you never got a chance to hear my side of the story we was divided
She had fish fries and cookouts for my child's birthday I ain't invited
Despite it, I show her the utmost respect when I fall through
All you, do is defend that lady when I call you, yeah

I'm sorry Ms. Jackson (oh), I am for real
Never meant to make your daughter cry
I apologize a trillion times
I'm sorry Ms. Jackson (oh), I am for real
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,90.84
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,Viva La Vida,1mea3bSkSGXuIRvnydlB5b,"I used to rule the world
Seas would rise when I gave the word
Now in the morning, I sleep alone
Sweep the streets I used to own

I used to roll the dice
Feel the fear in my enemy's eyes
Listened as the crowd would sing
""Now the old king is dead, long live the king""

One minute I held the key
Next, the walls were closed on me
And I discovered that my castles stand
Upon pillars of salt and pillars of sand

I hear Jerusalem bells a-ringing
Roman cavalry choirs are singing
Be my mirror, my sword and shield
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,85.91
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Promiscuous,2gam98EZKrF9XuOkU13ApN,"Am I throwin' you off?
Nope
Didn't think so

How you doin', young lady?
That feeling that you giving really drives me crazy
You dope, have a player 'bout to choke
I was at a loss for words first time that we spoke
You lookin' for a girl that'll treat you right?
Have you lookin' for her in the daytime with the light
You might be the type if I play my cards right
I'll find out by the end of the night

You expect me to just let you hit it?
But will you still respect me if you get it?
All I can do is try, gimme one chance
What's the problem? I don't see no ring on your hand

I'll be the first to admit it
I'm curious about you, you seem so innocent
You wanna get in my world, get lost in it?
Boy, I'm tired of runnin', let's walk for a minute

Promiscuous girl, wherever you are
I'm all alone, and it's you that I want
Promiscuous boy, you already know
That I'm all yours, what you waiting for?
Promiscuous girl, you're teasin' me
You know what I want, and I got what you need
Promiscuous boy, let's get to the point
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,86.19
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Till I Collapse,4xkOaSrkexMciUUogZKVTS,,Neutral,0.0
Train,3FUY2gzHeIiaesXtOAdB7A,"Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,"Hey, hey
Hey-hey, hey-hey
Hey-hey, hey-hey

Your lipstick stains
On the front lobe of my left side brains
I knew I wouldn't forget you
And so I went and let you blow my mind

Your sweet moonbeam
The smell of you in every single dream I dream
I knew when we collided
You're the one I have decided who's one of my kind

Hey, soul sister
Ain't that Mr. Mister on the radio, stereo
The way you move ain't fair, you know
Hey, soul sister
I don't wanna miss a single thing you do tonight

Hey, hey
Hey-hey, hey-hey
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,86.07000000000001
Evanescence,5nGIFgo0shDenQYSE0Sn7c,Bring Me To Life,0COqiPhxzoWICwFCS4eZcp,"How can you see into my eyes like open doors?
Leading you down into my core where I've become so numb
Without a soul (soul), my spirit's sleeping somewhere cold
Until you find it there and lead it back home

(Wake me up) wake me up inside
(I can't wake up) wake me up inside
(Save me) call my name and save me from the dark
(Wake me up) bid my blood to run
(I can't wake up) before I come undone
(Save me) save me from the nothing I've become

Now that I know what I'm without, you can't just leave me
Breathe into me and make me real
Bring (bring) me (me) to life

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,90.68
Daddy Yankee,4VMYDCV2IEDYJArk749S6m,Gasolina,228BxWXUYQPJrJYHDLOHkj,"Who's this? (Daddy Yankee!)

Zúmbale mambo pa' que mi' gata' prendan los motore'
Zúmbale mambo pa' que mi' gata' prendan los motore'
Zúmbale mambo pa' que mi' gata' prendan los motore'
Que se preparen, que lo que viene es pa' que le den (duro)

Mamita, yo sé que tú no te me va' a quitar (duro)
Lo que me gusta es que tú te dejas llevar (duro)
To' los wiquene' ella sale a vacilar (duro)
Mi gata no para 'e janguear porque

A ella le gusta la gasolina
(Dame más gasolina)
Cómo le encanta la gasolina
(Dame más gasolina)

A ella le gusta la gasolina
(Dame más gasolina)
Cómo le encanta la gasolina
(Dame más gasolina)

Ella prende las turbina', no discrimina
No se pierde ni un party de marquesina
Se acicala hasta pa' la esquina
Luce tan bien que hasta la sombra le combina

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,31.91
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,Fix You,7LVHVU3tWfcxj5aiPFEW4Q,"When you try your best, but you don't succeed
When you get what you want, but not what you need
When you feel so tired, but you can't sleep
Stuck in reverse

And the tears come streaming down your face
When you lose something you can't replace
When you love someone, but it goes to waste
Could it be worse?

Lights will guide you home
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,90.7
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Stan,3UmaczJpikHgJFyBTAJVoz,,Neutral,0.0
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,Sex on Fire,0ntQJM78wzOLVeCUAW7Y45,"Lay where you're laying
Don't make a sound
I know they're watching
They're watching

All the commotion
The kiddie-like play
Has people talking
They're talking

You
Your sex is on fire

The dark of the alley
The breaking of day
Head while I'm driving
I'm driving

...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Neutral,0.0
Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,"Can't stop, addicted to the shindig
Chop Top, he says I'm gonna win big
Choose not a life of imitation
Distant cousin to the reservation
Defunkt the pistol that you pay for
This punk, the feeling that you stay for
In time, I want to be your best friend
East Side love is living on the West End

Knocked out, but boy, you better come to
Don't die, you know, the truth is some do
Go write your message on the pavement
Burn so bright, I wonder what the wave meant
White heat is screaming in the jungle
Complete the motion if you stumble
Go ask the dust for any answers
Come back strong with 50 belly dancers

The world I love, the tears I drop
To be part of the wave, can't stop
Ever wonder if it's all for you?
The world I love, the trains I hop
To be part of the wave, can't stop
Come and tell me when it's time to

Sweetheart is bleeding in the snow cone
So smart, she's leading me to ozone
Music the great communicator
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,99.59
Outkast,1G9G7WwrXka3Z1r7aIDjI7,Hey Ya!,2PpruBYCo4H7WOBJ7Q2EwM,"One, two, three, uh!

My baby don't mess around
Because she loves me so
And this I know for sure (uh)
But does she really wanna
But can't stand to see me walk out the door (ah)

Don't try to fight the feeling
'Cause the thought alone is killin' me right now (uh)
Thank God for mom and dad
For sticking two together
'Cause we don't know how (c'mon)

Hey ya!
Hey ya!
Hey ya!
Hey ya!

Hey ya!
Hey ya!
Hey ya!
Hey ya!

You think you've got it
Oh, you think you've got it
But got it just don't get it when there's nothin' at all
We get together
Oh, we get together
But separate's always better when there's feelings involved
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,94.77
Akon,0z4gvV4rjIZ9wHck67ucSV,Smack That,2kQuhkFX7uSVepCD3h29g5,"Shady!
Konvict!
Upfront!
Akon!
Slim Shady!
I see the one
Could she be that lady?

Hey!
I feel you creepin', I can see it from my shadow
Wanna jump up in my Lamborghini Gallardo
Maybe go to my place and just kick it like Tae-bo
And possibly bend you over

Look back and watch me
Smack that all on the floor
Smack that, give me some more
Smack that 'til you get sore
Smack that, oh ooh
Smack that all on the floor
Smack that, give me some more
Smack that, 'til you get sore
Smack that, oh oh ooh!

Upfront style ready to attack now
Pull in tha parkin' lot slow wit' tha 'Lac down
Konvict's got tha whole thing packed now
Step in tha club, the wardrobe intact now

I feel it down and cracked now
Ooh, I see a doll at back now!
I'ma call her, then I put the mack down
Money no problem, pocket full of that now!

I feel you creepin', I can see it from my shadow
Wanna jump up in my Lamborghini Gallardo?
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Negative,37.57
Kesha,6LqNN22kT3074XbTVUrhzX,TiK ToK,0HPD5WQqrq7wPWR7P7Dw1i,"Wake up in the morning feelin' like P. Diddy (hey, what up, girl?)
Grab my glasses, I'm out the door, I'm gonna hit this city (let's go)
Before I leave, brush my teeth with a bottle of Jack
'Cause when I leave for the night, I ain't coming back

I'm talking pedicure on our toes, toes
Trying on all our clothes, clothes
Boys blowing up our phones, phones
Drop-topping, playing our favorite CDs
Pulling up to the parties
Trying to get a little bit tipsy

Don't stop, make it pop, DJ, blow my speakers up
Tonight, I'ma fight 'til we see the sunlight
Tick tock on the clock, but the party don't stop, no
Oh, woah, woah, oh, oh, woah, woah, oh

Don't stop, make it pop, DJ, blow my speakers up
Tonight, I'ma fight 'til we see the sunlight
Tick tock on the clock, but the party don't stop, no
Oh, woah, woah, oh, oh, woah, woah, oh

Ain't got a care in the world, but got plenty of beer
Ain't got no money in my pocket, but I'm already here
...

******* This Lyrics is NOT for Commercial use *******
(1409622883590)",Positive,94.02000000000001
